18596;Vecsés;Iskola utca 17;2015.04.24;v1.9;16;-;2015.09.24;ATM;Soft 1.8;192.168.84.61;Windows;914110932
18597;Budaörs;Táncsics Mihály utca 73;2020.06.22;v3.8;12;-;2021.08.22;ATM;Soft 3.4;192.168.250.244;Windows;156669712
18598;Sárvár;Tavaszmező utca 14;2022.12.20;v5.9;20;-;2024.10.20;ATM;Soft 1.3;192.168.60.112;Windows;264210880
18599;Mór;Kossuth tér 58;2021.07.25;v5.9;15;aktív;2022.02.25;ATM;Soft 4.4;192.168.128.94;Windows;353598445
18600;Békéscsaba;Temető utca 72;2022.11.01;v1.1;12;aktív;2024.10.01;ATM;Soft 3.6;192.168.16.98;Windows;398629700
18601;Kiskunfélegyháza;Szent István utca 96;2017.05.26;v1.4;13;raktárban;2017.09.26;ATM;Soft 1.7;192.168.6.2;Windows;944060658
18602;Debrecen;Nyár utca 77;2019.07.23;v4.6;16;-;2019.12.23;ATM;Soft 4.7;192.168.55.94;Windows;375178751
18603;Győr;Deák Ferenc utca 21;2016.02.11;v6.5;14;-;2016.06.11;ATM;Soft 3.0;192.168.83.145;Windows;498309833
18604;Budapest;Temető utca 14;2015.07.12;v5.6;19;-;2015.11.12;ATM;Soft 1.4;192.168.50.42;Windows;342646981
18605;Gyula;Virág utca 14;2020.08.02;v6.7;19;aktív;2022.01.02;ATM;Soft 2.7;192.168.240.252;Windows;305607131
18606;Gyál;Csokonai utca 79;2019.02.24;v5.4;20;raktárban;2020.12.24;ATM;Soft 3.1;192.168.15.191;Windows;312242343
18607;Gyál;Orgona utca 17;2023.07.31;v8.0;20;-;2024.02.29;ATM;Soft 1.3;192.168.3.4;Windows;547637879
18608;Kalocsa;Gyöngyvirág utca 73;2020.06.16;v5.1;12;aktív;2020.12.16;ATM;Soft 1.0;192.168.88.191;Windows;951240296
18609;Mór;Bem utca 32;2022.11.19;v7.0;19;-;2023.07.19;ATM;Soft 1.2;192.168.138.145;Windows;882694091
18610;Gárdony;Kossuth utca 94;2019.03.02;v4.7;15;aktív;2019.04.02;ATM;Soft 4.2;192.168.56.16;Windows;739552043
18611;Hajdúszoboszló;Közép utca 99;2018.03.19;v5.8;13;-;2020.01.19;ATM;Soft 2.6;192.168.247.70;Windows;652816746
18612;Ráckeve;Hunyadi utca 16;2018.07.07;v4.1;20;-;2019.10.07;ATM;Soft 2.0;192.168.76.195;Windows;725826268
18613;Sárbogárd;Vörösmarty utca 91;2023.07.27;v1.1;18;raktárban;2023.08.27;ATM;Soft 1.1;192.168.88.229;Windows;805785712
18614;Szekszárd;Rózsa utca 92;2021.06.15;v4.9;13;-;2022.12.15;ATM;Soft 4.2;192.168.223.129;Windows;829384395
18615;Miskolc;Rákóczi utca 10;2020.11.10;v6.6;17;-;2022.06.10;ATM;Soft 2.7;192.168.7.99;Windows;656580147
18616;Hajdúszoboszló;Hársfa utca 59;2022.02.17;v1.8;16;-;2023.05.17;ATM;Soft 2.5;192.168.177.155;Windows;704632934
18617;Salgótarján;Nyár utca 93;2022.02.27;v2.0;15;-;2022.08.27;ATM;Soft 1.6;192.168.239.155;Windows;547430062
18618;Nagykőrös;Vörösmarty utca 96;2019.07.07;v6.8;14;raktárban;2021.01.07;ATM;Soft 1.6;192.168.43.27;Windows;252231709
18619;Nyíregyháza;Széchenyi utca 20;2020.07.01;v5.3;20;aktív;2022.06.01;ATM;Soft 2.9;192.168.225.133;Windows;705549163
18620;Tolna;Petőfi utca 37;2022.10.27;v8.6;13;-;2023.11.27;ATM;Soft 1.1;192.168.164.1;Windows;925389213
18621;Tata;Vörösmarty utca 93;2017.03.14;v9.7;17;aktív;2019.01.14;ATM;Soft 4.3;192.168.13.128;Windows;233893311
18622;Dabas;Nyár utca 52;2017.10.11;v4.0;20;-;2019.09.11;ATM;Soft 4.2;192.168.95.77;Windows;773776032
18623;Gyál;Erkel Ferenc utca 62;2023.10.09;v9.5;17;raktárban;2024.12.09;ATM;Soft 3.6;192.168.11.35;Windows;964568240
18624;Tatabánya;Munkás utca 72;2015.01.29;v7.3;14;aktív;2016.06.29;ATM;Soft 1.5;192.168.7.224;Windows;788706108
18625;Tiszaújváros;Rákóczi utca 95;2023.08.15;v1.5;20;-;2024.02.15;ATM;Soft 1.6;192.168.85.20;Windows;481083766
18626;Ajka;Templom utca 55;2024.02.08;v9.4;13;-;2024.12.08;ATM;Soft 4.0;192.168.63.231;Windows;608548989
18627;Győr;Petőfi utca 3;2018.12.05;v5.5;12;-;2019.04.05;ATM;Soft 4.4;192.168.166.184;Windows;625688928
18628;Vecsés;Kossuth tér 71;2023.06.01;v3.3;20;aktív;2024.01.01;ATM;Soft 4.3;192.168.43.46;Windows;604140243
18629;Tiszaújváros;Csokonai utca 36;2020.08.25;v1.7;20;-;2021.08.25;ATM;Soft 3.9;192.168.55.216;Windows;253415566
18630;Mór;Rákóczi utca 29;2019.11.18;v5.8;13;aktív;2020.08.18;ATM;Soft 4.9;192.168.178.29;Windows;815200848
18631;Hajdúszoboszló;Sport utca 30;2017.05.04;v6.8;13;-;2019.02.04;ATM;Soft 1.2;192.168.201.107;Windows;523010560
18632;Kunszentmiklós;Honvéd utca 8;2024.08.07;v3.4;12;-;2024.10.07;ATM;Soft 3.8;192.168.251.81;Windows;903795218
18633;Gyöngyös;Sport utca 20;2020.07.05;v8.6;16;-;2021.01.05;ATM;Soft 4.0;192.168.54.67;Windows;338532171
18634;Kazincbarcika;Akácfa utca 26;2021.11.22;v7.4;12;-;2023.10.22;ATM;Soft 4.4;192.168.75.1;Windows;666691947
18635;Nagykanizsa;Dózsa György utca 71;2017.02.12;v1.3;20;raktárban;2018.08.12;ATM;Soft 3.2;192.168.184.120;Windows;533169333
18636;Kaposvár;Templom utca 25;2016.01.09;v7.8;18;aktív;2016.02.09;ATM;Soft 1.3;192.168.210.240;Windows;183154756
18637;Vecsés;Szabadság utca 90;2018.02.28;v5.8;17;-;2018.07.28;ATM;Soft 2.3;192.168.131.160;Windows;904185182
18638;Budakeszi;Béke utca 50;2022.07.20;v4.5;14;raktárban;2023.02.20;ATM;Soft 2.1;192.168.190.216;Windows;760797096
18639;Gyula;Szent István utca 60;2015.08.02;v7.8;14;-;2015.09.02;ATM;Soft 4.6;192.168.218.66;Windows;774950160
18640;Tiszafüred;Rákóczi tér 31;2021.07.26;v6.7;16;raktárban;2023.03.26;ATM;Soft 4.3;192.168.135.93;Windows;108796362
18641;Sárvár;Zrínyi utca 80;2016.02.18;v2.1;16;aktív;2017.08.18;ATM;Soft 2.2;192.168.148.101;Windows;687016536
18642;Tapolca;Béke utca 87;2015.08.25;v6.6;16;-;2016.11.25;ATM;Soft 3.3;192.168.252.178;Windows;580718597
18643;Budapest;Deák Ferenc utca 89;2019.09.04;v9.0;18;-;2021.02.04;ATM;Soft 3.5;192.168.55.183;Windows;617467997
18644;Lenti;Hegyalja utca 98;2018.07.07;v6.7;14;aktív;2020.05.07;ATM;Soft 1.1;192.168.247.228;Windows;754360869
18645;Pilisvörösvár;Tavaszmező utca 38;2020.07.08;v4.8;15;-;2021.09.08;ATM;Soft 1.1;192.168.223.251;Windows;433595728
18646;Gyál;Zrínyi utca 95;2015.02.25;v7.6;15;aktív;2015.04.25;ATM;Soft 4.7;192.168.164.91;Windows;713046080
18647;Komárom;Tavasz utca 59;2023.10.07;v3.9;17;aktív;2024.03.07;ATM;Soft 1.8;192.168.82.10;Windows;273063393
18648;Ózd;Szent István utca 99;2020.04.03;v7.1;15;aktív;2020.11.03;ATM;Soft 1.5;192.168.253.24;Windows;426308796
18649;Orosháza;Jázmin utca 65;2024.01.01;v2.7;13;-;2025.06.01;ATM;Soft 3.0;192.168.251.65;Windows;891956476
18650;Sümeg;Táncsics Mihály utca 20;2018.02.24;v8.6;20;aktív;2019.04.24;ATM;Soft 2.0;192.168.20.107;Windows;154803929
18651;Dabas;Erkel Ferenc utca 41;2015.06.17;v8.6;19;-;2017.03.17;ATM;Soft 3.0;192.168.135.68;Windows;744666794
18652;Kalocsa;Rét utca 49;2023.05.01;v3.0;14;aktív;2024.12.01;ATM;Soft 1.9;192.168.19.228;Windows;738516044
18653;Kazincbarcika;Ady Endre utca 78;2015.07.23;v5.5;16;raktárban;2015.09.23;ATM;Soft 1.2;192.168.74.129;Windows;238710738
18654;Kiskunfélegyháza;Kert utca 1;2018.04.20;v4.6;12;-;2018.08.20;ATM;Soft 1.1;192.168.22.102;Windows;785236782
18655;Nyíregyháza;Ady Endre utca 27;2018.08.25;v9.3;13;aktív;2018.12.25;ATM;Soft 1.6;192.168.21.142;Windows;601399380
18656;Lőrinci;Madách utca 65;2018.09.03;v6.2;15;raktárban;2019.01.03;ATM;Soft 3.8;192.168.199.210;Windows;668500820
18657;Ózd;Rét utca 56;2018.01.16;v9.6;17;aktív;2019.06.16;ATM;Soft 3.3;192.168.202.212;Windows;306794180
18658;Sümeg;Béke utca 2;2016.04.03;v7.9;19;aktív;2017.11.03;ATM;Soft 3.2;192.168.126.171;Windows;580405498
18659;Nagymaros;Széchenyi utca 62;2019.02.21;v3.4;16;raktárban;2019.11.21;ATM;Soft 4.3;192.168.147.239;Windows;730720183
18660;Jászberény;Munkás utca 83;2019.06.25;v4.8;16;aktív;2020.03.25;ATM;Soft 1.9;192.168.31.131;Windows;151304273
18661;Kaba;Kossuth utca 83;2021.11.15;v5.0;17;aktív;2022.10.15;ATM;Soft 4.6;192.168.26.19;Windows;155180545
18662;Vác;Bem utca 86;2015.03.19;v1.4;13;-;2015.05.19;ATM;Soft 3.8;192.168.246.62;Windows;907239626
18663;Marcali;Ady Endre utca 16;2021.03.26;v1.4;20;-;2021.09.26;ATM;Soft 3.5;192.168.135.57;Windows;799449092
18664;Fót;Szent István utca 26;2020.09.02;v3.7;15;aktív;2021.05.02;ATM;Soft 3.2;192.168.131.58;Windows;973292034
18665;Celldömölk;Árpád utca 98;2018.02.21;v2.8;16;aktív;2019.05.21;ATM;Soft 2.5;192.168.74.43;Windows;600359452
18666;Mezőkövesd;Jókai utca 81;2021.06.24;v7.3;19;-;2021.12.24;ATM;Soft 4.8;192.168.209.243;Windows;633330869
18667;Cegléd;Szőlő utca 56;2015.08.31;v8.6;15;-;2015.10.31;ATM;Soft 4.5;192.168.67.80;Windows;423558693
18668;Nagykőrös;Madách utca 14;2015.08.30;v8.9;15;-;2017.01.30;ATM;Soft 1.2;192.168.133.230;Windows;550055519
18669;Sopron;Rózsa utca 72;2022.04.11;v4.1;15;-;2023.05.11;ATM;Soft 3.5;192.168.21.94;Windows;686205755
18670;Berettyóújfalu;Honvéd utca 48;2022.09.14;v6.5;15;aktív;2023.07.14;ATM;Soft 3.0;192.168.30.222;Windows;206196842
18671;Kaba;Jázmin utca 85;2016.02.07;v6.0;13;aktív;2016.11.07;ATM;Soft 2.9;192.168.92.18;Windows;256606274
18672;Szombathely;Templom utca 79;2015.02.19;v2.0;18;-;2015.05.19;ATM;Soft 2.6;192.168.66.85;Windows;678873524
18673;Nagykáta;Jázmin utca 10;2019.10.25;v4.5;19;aktív;2020.05.25;ATM;Soft 2.8;192.168.180.134;Windows;951993292
18674;Pécs;Kossuth tér 29;2016.10.01;v8.1;18;aktív;2017.08.01;ATM;Soft 2.4;192.168.155.171;Windows;873332408
18675;Kecskemét;Jókai utca 98;2020.03.21;v9.5;19;-;2020.04.21;ATM;Soft 1.6;192.168.68.249;Windows;621874983
18676;Balatonalmádi;Hunyadi utca 87;2022.08.15;v2.0;16;-;2023.02.15;ATM;Soft 1.4;192.168.215.35;Windows;886530372
18677;Veszprém;Nyár utca 25;2020.02.05;v2.4;19;-;2021.03.05;ATM;Soft 3.7;192.168.80.199;Windows;943633182
18678;Szolnok;Honvéd utca 94;2024.07.17;v6.0;13;raktárban;2024.12.17;ATM;Soft 2.5;192.168.134.171;Windows;358886533
18679;Gyál;Hunyadi utca 63;2015.08.31;v7.1;15;-;2015.09.30;ATM;Soft 2.1;192.168.194.139;Windows;528313501
18680;Szentgotthárd;Bartók Béla utca 4;2017.05.07;v5.5;12;raktárban;2017.10.07;ATM;Soft 4.7;192.168.72.6;Windows;923229048
18681;Füzesabony;Virág utca 67;2022.10.22;v1.7;19;-;2024.06.22;ATM;Soft 4.6;192.168.232.116;Windows;129330621
18682;Zalaegerszeg;Táncsics Mihály utca 92;2021.06.04;v6.1;15;-;2021.09.04;ATM;Soft 1.0;192.168.40.27;Windows;132994689
18683;Lőrinci;Közép utca 11;2020.03.07;v4.3;12;aktív;2021.09.07;ATM;Soft 2.4;192.168.87.166;Windows;167794183
18684;Pécs;Gyöngyvirág utca 62;2022.11.27;v5.1;19;-;2023.10.27;ATM;Soft 2.6;192.168.66.83;Windows;244576233
18685;Szolnok;Mátyás király utca 81;2020.08.20;v8.5;18;aktív;2020.10.20;ATM;Soft 4.1;192.168.191.112;Windows;280102932
18686;Tiszaújváros;Tavasz utca 28;2023.02.28;v9.5;12;aktív;2024.02.28;ATM;Soft 1.7;192.168.124.110;Windows;591869305
18687;Szeged;Vörösmarty utca 58;2020.08.03;v1.8;13;raktárban;2021.03.03;ATM;Soft 1.4;192.168.243.192;Windows;627114886
18688;Tiszafüred;Templom utca 3;2017.10.25;v5.8;15;raktárban;2018.06.25;ATM;Soft 3.3;192.168.46.142;Windows;726364850
18689;Kisvárda;Árpád utca 65;2024.05.23;v8.3;13;aktív;2025.01.23;ATM;Soft 2.3;192.168.120.46;Windows;212792796
18690;Pilisszentiván;Szabadság utca 92;2017.12.22;v9.3;12;raktárban;2018.08.22;ATM;Soft 4.0;192.168.123.217;Windows;304715323
18691;Püspökladány;Rákóczi utca 24;2019.05.24;v9.4;12;raktárban;2020.02.24;ATM;Soft 1.8;192.168.160.73;Windows;636306772
18692;Tapolca;Nyár utca 26;2018.04.16;v6.5;12;-;2019.01.16;ATM;Soft 4.1;192.168.99.69;Windows;461198236
18693;Kaba;Új utca 36;2023.12.27;v3.1;12;aktív;2025.03.27;ATM;Soft 3.0;192.168.23.9;Windows;473020933
18694;Kecskemét;Jókai utca 76;2022.02.11;v4.2;12;aktív;2022.11.11;ATM;Soft 3.4;192.168.20.107;Windows;516502493
18695;Ráckeve;Honvéd utca 84;2021.04.15;v9.8;13;aktív;2022.05.15;ATM;Soft 3.5;192.168.255.64;Windows;656959411
18696;Dunakeszi;Jókai utca 97;2023.12.23;v5.1;14;aktív;2024.04.23;ATM;Soft 2.9;192.168.159.61;Windows;806100431
18697;Szombathely;Temető utca 3;2016.08.06;v9.2;16;aktív;2018.03.06;ATM;Soft 1.3;192.168.201.16;Windows;242083399
18698;Baja;Szőlő utca 86;2020.03.05;v6.7;16;aktív;2021.08.05;ATM;Soft 4.8;192.168.102.198;Windows;962452825
18699;Csömör;Arany János utca 29;2019.06.15;v8.2;15;aktív;2019.10.15;ATM;Soft 4.9;192.168.133.96;Windows;591481948
18700;Szekszárd;Honvéd utca 81;2017.02.05;v8.1;19;-;2017.11.05;ATM;Soft 4.4;192.168.80.242;Windows;387942825
18701;Kaba;Madách utca 6;2017.06.22;v4.6;15;raktárban;2017.07.22;ATM;Soft 2.3;192.168.131.200;Windows;612938405
18702;Karcag;Közép utca 2;2019.10.16;v9.3;13;-;2019.12.16;ATM;Soft 1.7;192.168.234.160;Windows;129266880
18703;Hódmezővásárhely;Virág utca 59;2015.01.10;v7.9;16;aktív;2016.01.10;ATM;Soft 2.6;192.168.22.128;Windows;555462952
18704;Budakeszi;Erkel Ferenc utca 51;2018.06.20;v4.2;15;-;2018.12.20;ATM;Soft 3.1;192.168.88.108;Windows;550128327
18705;Nagykáta;Hegyalja utca 24;2022.10.18;v1.1;17;raktárban;2023.07.18;ATM;Soft 2.4;192.168.112.91;Windows;730679496
18706;Dabas;Bem utca 10;2016.12.15;v1.9;20;-;2017.10.15;ATM;Soft 2.1;192.168.145.178;Windows;426103772
18707;Püspökladány;Hunyadi utca 79;2020.10.24;v7.2;17;raktárban;2021.03.24;ATM;Soft 1.7;192.168.60.145;Windows;644599692
18708;Sümeg;Szőlő utca 13;2019.09.01;v5.0;20;raktárban;2021.01.01;ATM;Soft 4.1;192.168.37.107;Windows;253897110
18709;Szentendre;Rózsa utca 7;2020.03.08;v6.6;12;aktív;2021.07.08;ATM;Soft 3.4;192.168.150.209;Windows;767811815
18710;Nagykanizsa;Hegyalja utca 52;2020.03.30;v6.8;17;raktárban;2021.01.30;ATM;Soft 4.1;192.168.79.247;Windows;677402202
18711;Fót;Zrínyi utca 69;2023.05.16;v1.6;13;-;2024.06.16;ATM;Soft 4.1;192.168.29.120;Windows;173219228
18712;Karcag;Új utca 93;2019.03.18;v4.5;17;raktárban;2020.09.18;ATM;Soft 4.2;192.168.37.56;Windows;640571738
18713;Vác;Hegyalja utca 75;2019.05.09;v3.7;17;raktárban;2021.04.09;ATM;Soft 1.3;192.168.249.169;Windows;460135501
18714;Kunszentmiklós;Vasút utca 19;2018.07.25;v6.4;12;aktív;2019.06.25;ATM;Soft 2.1;192.168.123.139;Windows;709103094
18715;Zirc;Árpád utca 86;2021.02.03;v5.5;17;aktív;2021.12.03;ATM;Soft 2.3;192.168.205.97;Windows;841194109
18716;Kazincbarcika;Rákóczi tér 9;2018.10.19;v1.9;18;aktív;2018.11.19;ATM;Soft 3.0;192.168.151.130;Windows;616937324
18717;Siklós;Bartók Béla utca 13;2015.01.02;v6.2;20;aktív;2016.04.02;ATM;Soft 4.2;192.168.32.140;Windows;921234836
18718;Szentendre;Kossuth utca 96;2020.09.17;v3.3;20;aktív;2022.04.17;ATM;Soft 1.1;192.168.99.231;Windows;188260828
18719;Komló;Madách utca 64;2016.10.05;v3.2;13;raktárban;2018.07.05;ATM;Soft 4.4;192.168.79.90;Windows;794132058
18720;Dabas;Új utca 19;2018.08.22;v6.9;19;-;2018.12.22;ATM;Soft 3.7;192.168.18.2;Windows;788922488
18721;Dunaújváros;Hársfa utca 76;2021.09.22;v9.7;12;-;2022.10.22;ATM;Soft 3.1;192.168.1.205;Windows;970206110
18722;Kaba;Rózsa utca 99;2021.01.08;v5.6;14;aktív;2022.01.08;ATM;Soft 4.5;192.168.162.173;Windows;563018298
18723;Szentendre;Rákóczi utca 94;2024.09.13;v1.5;13;-;2025.10.13;ATM;Soft 1.5;192.168.39.30;Windows;537089086
18724;Sárbogárd;Temető utca 25;2022.09.15;v4.1;17;aktív;2024.01.15;ATM;Soft 1.4;192.168.39.234;Windows;274285343
18725;Budaörs;Madách utca 29;2018.06.20;v1.1;12;-;2019.06.20;ATM;Soft 2.0;192.168.148.191;Windows;184726694
18726;Kiskunhalas;Akácfa utca 44;2022.10.10;v8.8;16;aktív;2022.12.10;ATM;Soft 1.9;192.168.58.16;Windows;236050617
18727;Dunakeszi;Arany János utca 83;2018.02.20;v6.7;12;aktív;2019.10.20;ATM;Soft 1.3;192.168.61.180;Windows;605639533
18728;Miskolc;Arany János utca 1;2017.08.03;v3.6;12;aktív;2018.02.03;ATM;Soft 3.9;192.168.61.78;Windows;598951384
18729;Mosonmagyaróvár;Tavasz utca 14;2018.04.01;v8.0;14;aktív;2020.01.01;ATM;Soft 3.9;192.168.165.253;Windows;438294247
18730;Tata;Közép utca 26;2017.11.03;v3.2;12;raktárban;2018.06.03;ATM;Soft 4.3;192.168.14.209;Windows;774613811
18731;Karcag;Kossuth utca 89;2022.01.10;v2.5;12;aktív;2022.04.10;ATM;Soft 2.6;192.168.181.209;Windows;628058198
18732;Érd;Tavasz utca 69;2018.07.25;v2.3;14;aktív;2020.03.25;ATM;Soft 4.3;192.168.0.114;Windows;731870644
18733;Miskolc;Kossuth tér 27;2019.11.05;v1.0;16;-;2020.01.05;ATM;Soft 2.2;192.168.250.242;Windows;762749198
18734;Győr;Sport utca 27;2018.01.21;v1.5;16;-;2019.04.21;ATM;Soft 1.6;192.168.153.114;Windows;263064347
18735;Lenti;Jázmin utca 90;2021.08.27;v6.8;14;aktív;2022.07.27;ATM;Soft 3.7;192.168.214.251;Windows;665802131
18736;Marcali;Árpád utca 53;2021.09.22;v2.7;15;-;2022.08.22;ATM;Soft 2.3;192.168.147.144;Windows;424581237
18737;Dunakeszi;Sport utca 6;2015.03.12;v5.6;12;-;2016.11.12;ATM;Soft 2.9;192.168.39.208;Windows;656172704
18738;Szombathely;Közép utca 27;2019.10.23;v2.4;14;-;2020.07.23;ATM;Soft 4.1;192.168.30.84;Windows;578156890
18739;Budakeszi;Kossuth utca 71;2018.10.01;v3.3;13;aktív;2019.05.01;ATM;Soft 2.3;192.168.106.137;Windows;330417289
18740;Sopron;Virág utca 78;2017.06.18;v3.3;19;-;2018.07.18;ATM;Soft 3.7;192.168.50.209;Windows;214664196
18741;Veszprém;Szabadság utca 97;2020.04.21;v8.9;18;-;2020.05.21;ATM;Soft 4.0;192.168.35.255;Windows;764406034
18742;Tiszafüred;Gyöngyvirág utca 33;2021.06.05;v4.8;20;aktív;2023.04.05;ATM;Soft 2.3;192.168.154.169;Windows;863593939
18743;Mór;Kert utca 1;2017.08.27;v3.5;17;aktív;2017.11.27;ATM;Soft 1.8;192.168.79.227;Windows;555316902
18744;Vecsés;Tavaszmező utca 25;2018.11.03;v9.6;14;-;2020.01.03;ATM;Soft 3.1;192.168.51.245;Windows;439626783
18745;Pápa;Szőlő utca 21;2023.07.31;v8.3;19;raktárban;2025.05.31;ATM;Soft 1.2;192.168.1.129;Windows;760495512
18746;Tapolca;Rózsa utca 63;2021.04.08;v8.0;18;-;2022.12.08;ATM;Soft 2.1;192.168.172.222;Windows;533636991
18747;Lőrinci;Tavasz utca 26;2016.11.30;v3.8;14;aktív;2018.08.30;ATM;Soft 1.7;192.168.230.78;Windows;142690084
18748;Ráckeve;Petőfi utca 56;2017.12.02;v6.2;19;aktív;2018.05.02;ATM;Soft 1.8;192.168.245.232;Windows;429353136
18749;Érd;Hunyadi utca 51;2024.06.16;v7.5;12;aktív;2025.03.16;ATM;Soft 2.4;192.168.176.253;Windows;969508676
18750;Nagykanizsa;Hunyadi utca 82;2019.06.03;v7.7;15;-;2020.12.03;ATM;Soft 1.7;192.168.78.18;Windows;550526906
18751;Gyula;Erkel Ferenc utca 30;2024.04.06;v6.3;14;-;2026.01.06;ATM;Soft 3.1;192.168.100.52;Windows;952646913
18752;Balassagyarmat;Szent István utca 69;2020.02.03;v5.8;14;aktív;2021.05.03;ATM;Soft 1.6;192.168.90.143;Windows;187843783
18753;Cegléd;Orgona utca 60;2016.01.11;v4.2;20;raktárban;2016.07.11;ATM;Soft 1.0;192.168.13.118;Windows;906449382
18754;Jászberény;Gyöngyvirág utca 6;2020.08.28;v1.4;14;-;2022.02.28;ATM;Soft 2.0;192.168.18.142;Windows;309073186
18755;Gyula;Madách utca 86;2018.11.03;v3.9;15;raktárban;2019.11.03;ATM;Soft 1.7;192.168.78.131;Windows;725015961
18756;Érd;Árpád utca 69;2017.08.17;v3.6;12;aktív;2018.11.17;ATM;Soft 2.6;192.168.149.117;Windows;661072261
18757;Csömör;Árpád utca 32;2023.07.15;v5.5;16;raktárban;2023.12.15;ATM;Soft 4.1;192.168.101.180;Windows;766540339
18758;Szolnok;Rákóczi utca 41;2018.01.27;v9.7;12;-;2018.10.27;ATM;Soft 2.9;192.168.22.22;Windows;792764877
18759;Gyula;Fő utca 60;2024.04.16;v2.2;20;aktív;2025.08.16;ATM;Soft 1.0;192.168.42.50;Windows;269591213
18760;Zirc;Sport utca 50;2019.01.09;v2.2;17;-;2020.02.09;ATM;Soft 3.9;192.168.56.43;Windows;668243974
18761;Gyömrő;Táncsics Mihály utca 25;2021.07.08;v4.2;19;raktárban;2023.01.08;ATM;Soft 1.0;192.168.152.209;Windows;982654942
18762;Tatabánya;Madách utca 8;2015.10.27;v1.2;13;raktárban;2017.05.27;ATM;Soft 4.0;192.168.224.214;Windows;790375175
18763;Tata;Hársfa utca 24;2023.10.24;v5.3;19;-;2024.10.24;ATM;Soft 2.5;192.168.106.91;Windows;735382083
18764;Ráckeve;Tavasz utca 43;2021.09.09;v9.9;17;aktív;2022.02.09;ATM;Soft 1.7;192.168.115.114;Windows;982713041
18765;Nagykáta;Széchenyi utca 84;2023.05.16;v3.3;19;-;2024.07.16;ATM;Soft 2.2;192.168.133.49;Windows;575163662
18766;Szigetszentmiklós;Kossuth utca 46;2021.07.23;v3.6;18;raktárban;2022.02.23;ATM;Soft 2.7;192.168.93.73;Windows;259752820
18767;Nagykáta;Temető utca 57;2020.12.21;v7.7;16;raktárban;2022.01.21;ATM;Soft 2.7;192.168.174.150;Windows;315040153
18768;Pécs;Hársfa utca 11;2019.11.07;v2.9;16;-;2020.09.07;ATM;Soft 3.5;192.168.187.129;Windows;597758857
18769;Tata;Zrínyi utca 68;2021.06.14;v4.4;17;-;2021.09.14;ATM;Soft 2.5;192.168.7.211;Windows;572376920
18770;Siklós;Csokonai utca 98;2022.12.21;v3.7;12;-;2024.11.21;ATM;Soft 3.1;192.168.48.208;Windows;604518321
18771;Dunakeszi;Hegyalja utca 78;2017.11.13;v7.8;12;aktív;2018.04.13;ATM;Soft 4.7;192.168.218.190;Windows;451919778
18772;Dunaújváros;Petőfi utca 12;2021.05.22;v9.0;18;aktív;2022.08.22;ATM;Soft 1.7;192.168.103.221;Windows;324055439
18773;Sümeg;Rózsa utca 55;2016.10.01;v5.4;19;raktárban;2018.04.01;ATM;Soft 1.7;192.168.85.25;Windows;900006734
18774;Nagykanizsa;Csokonai utca 34;2022.03.01;v9.1;12;-;2024.01.01;ATM;Soft 3.0;192.168.225.245;Windows;324699222
18775;Tatabánya;Bartók Béla utca 93;2017.10.02;v1.3;15;raktárban;2018.09.02;ATM;Soft 4.6;192.168.160.209;Windows;294297490
18776;Kazincbarcika;Munkás utca 61;2016.10.24;v3.7;16;aktív;2016.12.24;ATM;Soft 4.9;192.168.72.113;Windows;786130381
18777;Komárom;Hegyalja utca 34;2018.09.13;v4.6;13;-;2019.04.13;ATM;Soft 2.7;192.168.216.188;Windows;768630409
18778;Sümeg;Közép utca 45;2017.12.28;v1.7;20;-;2019.06.28;ATM;Soft 4.1;192.168.77.99;Windows;840552573
18779;Szombathely;Tavasz utca 19;2017.04.20;v2.6;19;raktárban;2017.11.20;ATM;Soft 1.6;192.168.27.129;Windows;389626364
18780;Sümeg;Mátyás király utca 94;2024.07.25;v2.7;16;aktív;2025.07.25;ATM;Soft 4.8;192.168.157.147;Windows;916075560
18781;Karcag;Hársfa utca 98;2019.09.24;v6.0;20;aktív;2020.10.24;ATM;Soft 3.8;192.168.20.36;Windows;552143499
18782;Érd;Munkás utca 47;2023.02.24;v1.3;19;raktárban;2024.07.24;ATM;Soft 4.3;192.168.214.204;Windows;983092072
18783;Dabas;Virág utca 33;2017.08.04;v5.5;17;raktárban;2018.03.04;ATM;Soft 1.3;192.168.74.162;Windows;122258040
18784;Kecskemét;Fő utca 78;2018.08.14;v7.8;19;-;2019.12.14;ATM;Soft 3.5;192.168.7.254;Windows;865695884
18785;Gyöngyös;Madách utca 19;2022.11.03;v2.1;18;raktárban;2024.02.03;ATM;Soft 2.0;192.168.54.80;Windows;369865416
18786;Fót;Iskola utca 21;2015.12.30;v6.1;13;-;2016.01.30;ATM;Soft 2.2;192.168.239.100;Windows;587859241
18787;Nagykáta;Sport utca 29;2024.05.13;v4.2;14;-;2025.09.13;ATM;Soft 2.8;192.168.26.72;Windows;197527842
18788;Veszprém;Templom utca 39;2020.09.18;v5.5;12;aktív;2021.08.18;ATM;Soft 2.3;192.168.123.121;Windows;975298394
18789;Nyírbátor;Hegyalja utca 84;2015.03.13;v5.2;15;-;2016.07.13;ATM;Soft 1.7;192.168.88.136;Windows;697348893
18790;Csömör;Széchenyi utca 63;2016.12.28;v6.1;19;-;2017.11.28;ATM;Soft 1.2;192.168.157.171;Windows;836878359
